0;1481701706.73242903;1.0772419685565595;-2.722246844629025;1.367654725468689
0;1481701706.73893309;1.0831443588742398;-2.7227045558494827;1.3682433926964386
0;1481701706.74916410;1.0893837436605;-2.7233280122124666;1.3691234836096395
0;1481701706.75900292;1.0942806714780908;-2.723495329735003;1.3684277252898314
0;1481701706.76906204;1.0995950843737414;-2.7234935221762613;1.3683170928679091
0;1481701706.78070688;1.1061544689115854;-2.72338368858134;1.3688861181889171
0;1481701706.78816104;1.1119039421338845;-2.723181776029659;1.368921277283486
0;1481701706.79926801;1.117174411962587;-2.723101197427646;1.369256574828797
0;1481701706.80914402;1.1231002398295484;-2.72263043111428;1.3690554169501095
0;1481701706.81981993;1.1288294912686883;-2.7224154174445414;1.3691717609261742
0;1481701706.83254099;1.1343301641883348;-2.7221724632973308;1.3693107660568076
0;1481701706.84243608;1.139526497667571;-2.721837545820386;1.369312797496059
0;1481701706.85219193;1.1453893391319545;-2.721682094171526;1.369632355602883
0;1481701706.86013389;1.1507595267969977;-2.721399276900036;1.3698057208809504
0;1481701706.87664509;1.1563416164858935;-2.7214015707163752;1.3699559676526418
0;1481701706.88206697;1.1614370764029516;-2.7211462497831134;1.3701217801555186
0;1481701706.89179206;1.1667457735430373;-2.721043228510093;1.3699350073864929
0;1481701706.90127611;1.172508246147727;-2.7200508187819734;1.370033427926427
0;1481701706.91155100;1.17800423636098;-2.7198367522227067;1.3698858335746122
0;1481701706.92269301;1.1829343822631322;-2.719634762778044;1.369707014296194
0;1481701706.94042206;1.1884262931323488;-2.719483334612806;1.3695247899674985
0;1481701706.94428706;1.1935341322379942;-2.7193344055639463;1.369223800680122
0;1481701706.95122290;1.199529509557048;-2.718619315829208;1.368867146278349
0;1481701706.95928311;1.2047483927649592;-2.7181998452454224;1.368469979771124
0;1481701706.97060609;1.2099897901629995;-2.7178973591628863;1.3679605943208155
0;1481701706.97924495;1.2144920373875772;-2.717975513345207;1.3676997167634475
0;1481701706.98944306;1.2198182527989374;-2.717728522201057;1.36715780268718
0;1481701707.00143290;1.2245146606744768;-2.7177120640403287;1.366509087993942
0;1481701707.00938511;1.2292704648124881;-2.717650582034459;1.3661495097361898
0;1481701707.02206492;1.2343647204738482;-2.7175690968035746;1.365402649209923
0;1481701707.03093791;1.2386757130396502;-2.717686311753812;1.364597764900559
0;1481701707.03968811;1.2433265958461737;-2.7177308031165412;1.363902621556955
0;1481701707.04960704;1.2478550464336704;-2.7179561311892035;1.3630932255164763
0;1481701707.05943203;1.2524164943936174;-2.718011797095513;1.3622623155932616
0;1481701707.06963301;1.2563030751712272;-2.7181973158636974;1.3614266518236402
0;1481701707.08098006;1.2605030974414682;-2.7184299852292884;1.3605873911102384
0;1481701707.09028292;1.2647037772240635;-2.7187527897180783;1.3595178424935155
0;1481701707.09951091;1.2691199204444548;-2.71933239615591;1.3584614752384876
0;1481701707.11076403;1.2731052331465547;-2.7194122581861517;1.3577652079504494
0;1481701707.11998391;1.2765079725477433;-2.7200410313177885;1.3565080137098544
0;1481701707.13024497;1.2802180877314115;-2.720334605070963;1.3554109933846747
0;1481701707.14005303;1.2840721135631743;-2.7206892484683047;1.3545408002360395
0;1481701707.15190101;1.287499968781029;-2.721046143460221;1.3537221407480333
0;1481701707.16083002;1.2916943372903011;-2.7213828218245846;1.352563846854628
0;1481701707.17498589;1.2953494876716838;-2.7216721757495352;1.3514110898650995
0;1481701707.17968988;1.2987021685865792;-2.721922706727297;1.3502646129904943
0;1481701707.18922901;1.302582864909816;-2.7223432613251153;1.3494778830401366
0;1481701707.19984603;1.3066146077371696;-2.7224529629008645;1.3483244224336979
0;1481701707.21190095;1.3101129664651583;-2.722867350627865;1.3474921929701495
0;1481701707.21866298;1.314220741422351;-2.722769186150464;1.3463393094455103
