170;0;1482844319.980253935;0.6098775863647460938;0.2698832452297210693;-0.5488448739051818848
171;0;1482844320.179997921;0.6178516149520874023;0.2737232744693756104;-0.5524088144302368164
172;0;1482844320.393450975;0.6212331056594848633;0.2812181711196899414;-0.5580033063888549805
173;0;1482844320.630558014;0.6299279332160949707;0.2867841720581054688;-0.5684745907783508301
174;0;1482844320.880115986;0.6396240592002868652;0.2873014211654663086;-0.5697523355484008789
175;0;1482844321.130572081;0.6497121453285217285;0.2818979024887084961;-0.554074406623840332
176;0;1482844321.380053997;0.6547086834907531738;0.2729658782482147217;-0.5355748534202575684
177;0;1482844321.629111052;0.6583991050720214844;0.2669419944286346436;-0.518145442008972168
82;0;1482844291.677769899;-0.8427898883819580078;-0.07700723409652709961;0.009816959500312805176
83;0;1482844292.077630043;-0.8891232609748840332;-0.03943970799446105957;-0.07829739898443222046
84;0;1482844292.377621889;-0.908916473388671875;-0.004202634096145629883;-0.138492584228515625
85;0;1482844292.727664948;-0.9306667447090148926;-0.009118616580963134766;-0.1515540480613708496
86;0;1482844293.328479052;-0.9518585205078125;-0.0145054161548614502;-0.1319939345121383667
87;0;1482844293.788585901;-0.9473173618316650391;-0.03415727615356445312;-0.1100066527724266052
88;0;1482844294.377662897;-0.9179062247276306152;-0.04987683892250061035;-0.07485338300466537476
89;0;1482844294.927648067;-0.9032499790191650391;-0.05841195583343505859;-0.05411978811025619507
90;0;1482844295.578005075;-0.9697618484497070312;-0.0495313107967376709;-0.07193543016910552979
91;0;1482844295.978091002;-1.017694711685180664;-0.04252696037292480469;-0.08750765025615692139
92;0;1482844296.338824987;-1.051975369453430176;-0.03224328160285949707;-0.09495349228382110596
93;0;1482844296.739726067;-1.058723688125610352;-0.008443117141723632812;-0.1210567206144332886
94;0;1482844297.428103924;-1.032286286354064941;0.02343884110450744629;-0.1694023758172988892
95;0;1482844297.778382063;-1.013819336891174316;0.03172788023948669434;-0.1743225157260894775
96;0;1482844298.178142071;-0.9859602451324462891;0.04103377461433410645;-0.1758565604686737061
97;0;1482844298.528043985;-0.9586026668548583984;0.05523309111595153809;-0.1852414906024932861
98;0;1482844298.878151894;-0.9516719579696655273;0.06691926717758178711;-0.2026893645524978638
99;0;1482844299.278255939;-0.9666719436645507812;0.07631123065948486328;-0.2323663234710693359
100;0;1482844299.638842106;-0.9812247753143310547;0.08424514532089233398;-0.2553665637969970703
101;0;1482844300.278309107;-0.990722954273223877;0.09951519966125488281;-0.2756738960742950439
102;0;1482844300.578344107;-0.9883385300636291504;0.1019015014171600342;-0.2865475714206695557
103;0;1482844300.87824297;-0.9787181615829467773;0.09762287139892578125;-0.2963038384914398193
104;0;1482844301.228374958;-0.9516214728355407715;0.1040543317794799805;-0.3164696693420410156
105;0;1482844301.578275919;-0.9154418706893920898;0.1114696860313415527;-0.3484107851982116699
106;0;1482844302.278366089;-0.8366588950157165527;0.1176026463508605957;-0.3935834169387817383
107;0;1482844302.639318943;-0.8042336702346801758;0.1233553886413574219;-0.415215611457824707
108;0;1482844303.128645897;-0.7585445046424865723;0.149098515510559082;-0.4481264650821685791
109;0;1482844303.428510904;-0.7432800531387329102;0.1709186434745788574;-0.4951470494270324707
110;0;1482844303.77985096;-0.7211942076683044434;0.1965163946151733398;-0.5497757196426391602
111;0;1482844304.278711081;-0.6879608631134033203;0.2204058170318603516;-0.6224914789199829102
112;0;1482844304.578910112;-0.6524153351783752441;0.2398347258567810059;-0.664109349250793457
113;0;1482844304.828830957;-0.6255797147750854492;0.2574563026428222656;-0.6900064349174499512
114;0;1482844305.078707933;-0.6018610000610351562;0.2706174552440643311;-0.7147219181060791016
115;0;1482844305.328782082;-0.5838847160339355469;0.2823758721351623535;-0.7325714230537414551
116;0;1482844305.878710032;-0.5629386305809020996;0.2952455282211303711;-0.7441095709800720215
117;0;1482844306.178749084;-0.5390148758888244629;0.3038052916526794434;-0.7389000654220581055
118;0;1482844306.378602028;-0.5098245143890380859;0.3080109655857086182;-0.7323813438415527344
119;0;1482844306.578847885;-0.4786349833011627197;0.3059618771076202393;-0.7246681451797485352
120;0;1482844306.778904915;-0.4488169252872467041;0.3017573654651641846;-0.7122661471366882324
121;0;1482844307.078950882;-0.4129989147186279297;0.2995855510234832764;-0.6913576126098632812
122;0;1482844307.430084944;-0.3924860954284667969;0.3036004006862640381;-0.6925940513610839844
123;0;1482844307.978763103;-0.3694678246974945068;0.3026520311832427979;-0.6944228410720825195
124;0;1482844308.229033947;-0.3487590253353118896;0.3044348955154418945;-0.6974178552627563477
125;0;1482844308.529019117;-0.3239966034889221191;0.3112331032752990723;-0.6939095258712768555
126;0;1482844308.829133987;-0.3033064305782318115;0.322302401065826416;-0.6969048976898193359
127;0;1482844309.078922033;-0.2855939269065856934;0.3333154618740081787;-0.7128031253814697266
128;0;1482844309.329205036;-0.2707838118076324463;0.3428326249122619629;-0.7315500378608703613
129;0;1482844309.790039062;-0.2466375380754470825;0.3564763367176055908;-0.7586874961853027344
130;0;1482844310.07930398;-0.2078883051872253418;0.3672901391983032227;-0.7703402042388916016
131;0;1482844310.379127026;-0.1648671776056289673;0.3717747926712036133;-0.7791982889175415039
132;0;1482844310.629312038;-0.1342229396104812622;0.3678616583347320557;-0.7820007205009460449
133;0;1482844310.879127026;-0.1092359572649002075;0.3607068359851837158;-0.7806174755096435547
134;0;1482844311.139991045;-0.08579652011394500732;0.3542641699314117432;-0.7686173915863037109
135;0;1482844311.478290081;-0.05796556174755096436;0.350560605525970459;-0.7477784156799316406
136;0;1482844311.729394913;-0.04123318195343017578;0.3476119637489318848;-0.7410500049591064453
137;0;1482844312.029419899;-0.02568930387496948242;0.3474720418453216553;-0.727750241756439209
138;0;1482844312.290127039;-0.00547675788402557373;0.3576474189758300781;-0.7336459159851074219
139;0;1482844312.629435062;0.04108142852783203125;0.384674370288848877;-0.7750471830368041992
140;0;1482844312.879267931;0.07949516177177429199;0.407089918851852417;-0.8132628202438354492
141;0;1482844313.129400015;0.1123797893524169922;0.4224945902824401855;-0.8501547574996948242
142;0;1482844313.379401922;0.1378162205219268799;0.4313162565231323242;-0.8846642971038818359
143;0;1482844313.629002094;0.153045952320098877;0.439915776252746582;-0.9174626469612121582
144;0;1482844313.879482031;0.1592425405979156494;0.4449447393417358398;-0.9470511674880981445
145;0;1482844314.129508972;0.1639858782291412354;0.446467280387878418;-0.9644134640693664551
146;0;1482844314.379693985;0.165377497673034668;0.4472478628158569336;-0.9723433256149291992
147;0;1482844314.629604101;0.1626385748386383057;0.4488372802734375;-0.9732789993286132812
148;0;1482844314.929564953;0.1713520288467407227;0.4413292109966278076;-0.9522757530212402344
149;0;1482844315.180079937;0.1882007122039794922;0.4277102947235107422;-0.9071977734565734863
150;0;1482844315.429724932;0.2075167298316955566;0.4072710275650024414;-0.8538814783096313477
